date,time,long,lat,mag
1905-02-17,11:41:08,97.17,23.689,7.26
1905-04-04,00:50:00,76.916,32.597,7.9
1905-07-09,09:40:40,98.483,49.709,7.95
1905-07-11,08:39:40,98.5,50.24,6.9
1905-07-14,22:02:04,99.124,49.77,6.86
1905-07-23,02:46:25,96.843,49.292,8.33
1905-07-23,20:35:05,96.215,49.35,6.19
1906-03-02,06:14:56,84.179,43.219,6.64
1906-03-16,22:42:26,120.51,23.56,6.89
1906-03-26,03:28:40,121.603,22.364,6.13
1906-04-13,19:17:49,120.463,23.598,6.99
1906-04-13,23:52:02,120.64,23.562,6.55
1906-05-12,05:48:45,94.522,26.228,6.51
1906-08-31,14:57:24,97.246,26.832,6.44
1906-11-12,17:32:24,81.979,41.635,6.48
1906-12-22,18:21:13,84.93,43.988,7.95
1907-09-15,17:45:42,71.614,39.31,6.27
1908-01-11,03:34:37,121.788,22.074,7.22
1908-02-09,18:13:18,100.637,29.405,6.82
1908-08-20,09:53:26,87.679,31.209,7.04
1908-12-12,12:54:58,96.866,26.639,7.17
1909-04-14,19:53:41,121.434,24.998,6.72
1909-07-07,21:37:52,70.357,36.324,7.7
1909-11-21,07:36:00,121.735,24.014,6.81
1910-01-08,14:49:25,122.011,34.066,6.59
1910-04-12,00:22:25,124.304,25.967,8.1
1910-06-17,05:28:08,120.673,22.505,6.29
1910-07-12,07:36:02,77.181,37.569,6.14
1910-09-01,00:44:30,121.617,20.741,6.99
1910-11-14,07:34:18,121.81,22.762,6.89
1911-01-03,23:25:50,76.808,42.919,8.02
1911-02-18,18:41:10,72.596,38.289,7.33
1911-03-24,03:18:55,121.189,24.04,6.08
1911-10-14,23:24:00,80.336,30.993,6.55
1912-05-23,02:24:04,96.859,21.031,7.88
1912-12-24,18:07:27,123.335,24.263,6.61
1913-01-07,22:51:17,122.457,24.106,6.66
1913-01-09,02:55:06,121.1,20.933,6.61
1913-03-06,02:08:53,87.368,32.811,6.31
1913-03-06,11:04:01,81.929,30.201,6.5
1913-04-14,07:48:24,122.073,23.827,6.34
1913-05-29,13:29:26,122.941,24.329,6.38
1913-12-15,17:43:24,122.95,23.469,6.31
1913-12-21,15:37:57,102.23,24.264,6.82
1914-03-28,10:44:48,96.356,25.438,6.47
1914-07-06,06:37:34,121.039,24.623,6.32
1914-08-04,22:41:44,91.616,43.227,7.42
1914-10-09,02:39:14,76.037,32.313,6.26
1915-02-28,18:59:12,123.668,23.582,7.21
1915-04-28,03:19:58,96.766,34.049,6.1
1915-04-30,01:45:02,100.876,43.903,6.35
1915-05-05,15:12:23,96.592,34.002,6.07
1915-12-03,02:39:24,91.752,27.844,6.56
1915-12-17,07:05:05,79.139,41.702,6.5
1915-12-31,18:50:53,84.223,43.523,5.96
1916-03-25,23:52:27,125.244,24.618,6.4
1916-06-21,19:56:25,78.171,35.586,5.72
1916-08-28,06:39:42,80.684,29.67,6.96
1916-08-28,07:27:06,122.258,21.855,6.96
1916-10-14,19:47:22,80.623,29.45,5.82
1916-11-14,22:31:42,120.432,23.839,6.39
1916-12-24,07:53:23,80.671,29.527,5.93
1917-01-04,16:50:07,120.832,24.09,6.5
1917-01-24,00:48:35,115.966,31.495,6.41
1917-04-12,02:55:26,94.19,24.435,6.21
1917-05-09,21:46:03,77.958,33.336,5.94
1917-07-04,05:36:36,125.647,25.575,6.77
1917-07-30,23:54:09,104.285,28.405,6.96
1917-07-31,06:59:31,89.204,45.824,5.98
1917-09-04,16:42:23,94.584,39.15,6.13
1918-02-04,17:54:51,94.7,36.856,6.1
1918-02-13,06:07:17,117.004,23.609,7.37
1918-05-04,06:06:12,120.041,21.569,6.37
1918-07-08,10:22:09,90.801,24.656,7.14
1918-12-01,02:35:20,72.767,38.389,6.64
1919-05-29,11:00:08,101.592,31.121,6.52
1919-07-24,02:03:33,75.703,39.268,6.66
1919-08-25,19:55:15,99.142,33.22,6.49
1919-12-20,19:34:06,121.845,22.779,6.78
1919-12-20,20:37:35,121.787,22.529,7.4
1920-05-02,08:28:07,90.442,35.92,6.27
1920-06-05,04:21:36,121.954,23.688,8.23
1920-09-20,23:35:31,93.35,45.373,6.02
1920-10-12,06:54:52,80.56,35.45,6.4
1920-10-20,10:02:22,122.083,24.359,6.92
1920-10-20,19:16:12,122.616,24.7,6.12
1920-12-16,12:05:55,105.619,36.87,8.3
1920-12-25,11:33:21,105.474,37.243,6.99
1920-12-28,03:16:43,105.424,37.418,6.08
1921-01-07,09:42:27,105.48,37.622,5.97
1921-03-30,10:26:32,90.659,22.384,6.4
1921-04-02,09:36:53,124.821,23.879,6.95
1921-04-12,09:36:05,100.953,36.826,6.21
1921-10-14,16:43:56,90.377,30.579,6.15
1921-11-15,20:36:44,70.676,36.199,7.8
1921-12-01,10:49:43,119.711,31.082,6.62
1922-04-07,15:58:20,120.326,22.94,6.07
1922-08-25,19:29:46,90.761,49.997,6.7
1922-09-01,19:16:07,121.937,24.218,7.59
1922-09-14,19:31:42,122.632,24.375,6.98
1922-09-16,22:44:46,122.446,24.445,6.72
1922-09-17,07:23:03,121.577,24.581,6.36
1922-09-17,09:59:27,121.567,24.497,6.64
1922-10-14,23:46:52,121.374,24.572,6.97
1922-10-16,16:01:39,89.66,39.055,6.53
1922-10-27,14:22:50,121.54,23.957,6.64
1922-12-02,03:46:54,121.063,24.43,6.45
1922-12-17,00:51:03,71.311,38.038,6.36
1923-03-24,12:40:18,100.75,31.295,7
1923-06-22,06:44:40,98.711,22.817,7.26
1923-07-02,02:31:56,123.046,23.069,6.58
1923-08-10,15:58:16,93.467,22.882,5.98
1923-09-09,22:03:47,90.752,24.969,6.92
1923-09-14,12:57:34,95.303,46.918,6.45
1923-09-21,20:01:30,87.834,50.033,5.91
1923-10-20,03:18:54,100.172,30.392,6.35
1923-11-18,21:29:31,122.331,23.979,6.58
1923-11-25,17:03:17,122.928,23.562,6.35
1924-07-03,04:40:13,84.186,36.981,7.32
1924-07-05,15:02:09,84.416,36.958,5.69
1924-07-06,18:31:54,73.371,40.293,6.52
1924-07-12,15:12:41,73.433,40.624,6.66
1924-07-22,14:23:54,121.881,23.589,6.93
1924-08-13,23:57:57,90.654,30.223,5.89
1924-09-16,02:36:03,70.67,39.069,6.23
1924-10-08,20:32:56,89.655,30.881,6.58
1925-02-07,18:18:12,122.399,24.201,5.81
1925-03-01,12:25:36,120.997,22.886,6.07
1925-03-16,14:42:18,100.395,25.653,6.86
1925-04-16,19:52:41,121.026,21.805,7.13
1925-05-24,01:24:28,121.627,23.803,6.3
1925-05-26,15:37:13,122.716,23.83,6.31
1925-06-14,05:38:15,121.687,23.911,5.98
1925-08-05,20:11:52,77.075,40.452,5.73
1925-08-31,09:58:14,90.317,33.027,6.12
1925-10-15,12:36:26,100.118,26.9,6.14
1925-12-07,08:34:28,76.852,37.366,6.15
1926-01-18,11:20:40,75.463,43.101,5.79
1926-02-15,23:11:45,122.487,24.534,5.78
1926-05-10,08:19:02,96.428,26.561,5.72
1926-06-04,06:51:02,89.616,34.77,6.23
1926-06-04,08:03:20,89.415,34.689,5.72
1926-06-06,06:49:19,88.851,34.153,5.44
1926-07-15,21:47:19,121.061,22.519,5.91
1926-07-27,07:23:49,80.826,29.598,5.73
1926-08-03,03:41:38,121.759,21.478,6.6
1926-08-06,12:06:50,122.936,23.958,6.07
1926-08-06,13:17:29,101.789,26.55,5.63
1926-08-06,15:52:10,124.714,24.216,6.31
1926-08-06,20:36:40,78.564,35.406,5.62
1926-08-06,22:45:56,78.724,35.311,6.22
1926-08-07,02:09:29,126.151,25.906,6.19
1926-08-07,09:37:00,126.027,26.573,5.84
1926-08-10,00:25:18,122.662,24.028,5.94
1926-08-11,05:47:40,101.293,29.559,5.74
1926-08-18,23:58:56,94.282,24.765,5.59
1926-08-20,03:08:42,124.91,22.802,5.73
1926-08-26,10:30:02,73.608,39.74,5.69
1926-09-09,01:33:11,126.326,26.069,5.84
1926-09-12,15:43:49,121.357,23.051,6.53
1926-10-23,14:30:27,92.822,24.366,5.67
1926-11-01,23:30:13,122.441,24.737,5.88
1926-11-21,11:14:49,96.62,24.94,5.77
1926-12-05,19:40:33,99.387,24.467,5.73
1927-01-03,22:09:59,121.122,22.654,5.84
1927-01-20,08:47:11,72.713,40.238,5.58
1927-01-30,08:54:09,70.31,30.422,5.96
1927-02-03,03:53:15,121.395,33.357,6.65
1927-02-03,04:52:13,121.558,33.245,6.44
1927-02-13,03:33:33,93.834,24.843,5.54
1927-03-14,17:37:43,102.781,25.589,5.99
1927-03-15,16:56:32,94.676,24.219,5.9
1927-03-15,21:48:41,97.457,38.396,6.16
1927-03-24,07:42:48,77.87,40.48,5.45
1927-04-30,13:56:54,77.463,38.671,6.24
1927-05-02,22:05:08,80.986,39.062,5.48
1927-05-22,21:43:18,102.688,36.687,5.69
1927-05-22,22:32:50,102.514,37.628,7.7
1927-05-23,02:45:54,103.344,37.51,6.01
1927-05-23,13:51:21,101.851,37.645,5.96
1927-05-23,23:45:06,101.753,37.59,5.84
1927-05-24,16:01:35,102.546,37.674,5.62
1927-06-02,16:37:32,81.894,23.446,6.08
1927-06-06,03:23:35,122.584,25.272,5.53
1927-06-09,11:36:47,120.468,22.068,5.48
1927-06-23,23:42:28,101.907,38.225,5.95
1927-07-02,20:39:05,102.016,31.133,5.61
1927-08-12,10:22:52,71.531,41.003,6.16
1927-08-12,16:16:53,71.769,41.126,5.72
1927-08-24,18:08:59,120.563,23.239,6.48
1927-09-23,13:54:20,84.19,42.468,6.42
1927-10-05,16:36:23,124.993,23.925,5.53
1927-10-08,10:34:37,80.686,29.662,5.77
1927-10-10,17:49:21,122.658,23.377,5.56
1927-10-12,06:27:51,123.551,24.332,5.99
1927-10-15,06:25:39,123.696,24.42,5.63
1927-10-29,01:24:56,74.861,38.969,5.74
1927-10-31,23:29:45,79.806,39.311,5.45
1927-11-05,06:37:49,124.146,24.636,5.86
1927-12-01,22:47:48,80.133,40.249,5.55
1928-01-05,14:09:19,78.71,43.18,5.82
1928-01-27,22:22:33,122.075,21.53,5.91
1928-02-23,09:20:40,121.788,21.128,5.68
1928-03-07,22:43:29,102.16,37.662,6.31
1928-03-30,01:01:27,71.978,41.784,5.46
1928-04-24,19:45:06,122.312,24.162,5.88
1928-04-25,01:16:45,73.56,38.362,5.48
1928-04-27,13:48:50,120.348,20.791,5.54
1928-07-09,15:47:57,95.096,26.692,5.5
1928-07-19,20:13:54,101.763,31.78,5.51
1928-08-23,03:53:42,73.339,42.086,5.87
1928-08-29,17:16:09,121.345,22.741,5.88
1928-08-30,06:31:08,121.181,22.878,5.98
1928-08-30,12:12:28,95.866,26.564,5.51
1928-09-01,06:09:05,70.409,28.934,6.45
1928-11-14,04:33:04,72.493,34.874,5.85
1928-12-13,03:05:24,81.82,44.646,5.62
1929-01-02,02:27:12,121.204,23.987,5.81
1929-01-13,18:44:52,111.345,40.711,6.01
1929-01-14,09:45:31,77.292,31.218,5.6
1929-01-19,11:19:43,97.583,24.746,5.44
1929-02-08,07:41:12,122.259,25.038,5.53
1929-03-22,03:04:11,103.22,24.671,5.9
1929-03-25,03:47:15,95.101,29.942,5.65
1929-04-02,03:26:29,101.078,37.383,5.62
1929-05-10,11:17:39,107.735,50.096,5.81
1929-05-24,18:38:00,99.073,29.205,5.67
1929-06-10,00:18:10,98.019,24.503,5.62
1929-06-12,14:30:16,98.122,25.813,5.76
1929-08-19,02:43:09,122.239,24.058,6.63
1929-08-19,20:44:31,122.052,23.802,6.21
1929-08-20,16:38:20,122.092,24.073,6.31
1929-08-29,19:47:22,121.176,24.544,5.89
1929-09-11,22:18:52,121.49,24.423,6.04
1929-09-14,00:15:33,121.301,24.122,5.66
1929-10-16,20:27:38,98.058,25.905,6.23
1929-10-22,18:38:32,121.337,22.638,5.74
1929-10-24,06:34:20,119.539,22.067,6.29
1929-12-18,06:58:40,122.434,23.96,6.16
1930-01-07,17:27:38,71.641,39.185,5.65
1930-02-08,06:29:03,74.955,39.699,5.65
1930-03-01,05:35:07,75.512,38.496,5.83
1930-03-13,08:38:22,100.575,47.951,5.47
1930-03-26,11:14:40,95.576,36.439,5.67
1930-04-10,14:24:04,76.499,39.605,5.84
1930-04-28,12:59:29,100.025,32.738,5.81
1930-04-28,18:34:42,98.467,25.474,6.45
1930-05-14,19:48:18,100.887,25.822,5.96
1930-05-19,15:03:46,121.232,21.439,6
1930-06-05,16:26:59,98.264,25.147,5.69
1930-06-25,00:49:10,72.897,25.179,5.44
1930-07-02,21:03:44,90.174,25.803,7.11
1930-07-03,00:18:59,90.035,25.536,5.78
1930-07-11,07:06:23,93.169,23.885,5.62
1930-07-13,14:00:13,90.481,26.697,5.49
1930-07-13,19:27:20,98.23,37.941,6.54
1930-07-23,18:53:19,107.245,36.146,5.61
1930-08-07,23:47:45,120.295,23.757,5.97
1930-08-20,20:54:08,122.159,24.767,6.9
1930-08-22,09:44:54,84.079,44.102,5.65
1930-08-24,10:51:16,100.128,29.878,5.86
1930-09-01,05:18:03,98.096,25.825,5.63
1930-09-01,17:43:16,81.186,35.155,5.98
1930-09-21,23:04:17,98.602,25.833,6.66
1930-09-22,04:54:58,98.343,26.089,5.65
1930-09-22,14:19:13,93.862,24.908,6.18
1930-09-25,18:33:44,98.795,25.942,6.04
1930-10-07,02:27:19,98.303,25.489,5.58
1930-10-10,00:37:13,98.384,25.653,5.86
1930-11-04,15:38:06,98.084,25.635,5.94
1930-11-11,08:29:45,122.164,24.462,5.86
1930-12-02,07:01:31,98.455,25.739,6.3
1930-12-04,06:18:31,97.423,22.107,5.58
1930-12-08,06:19:59,120.409,23.331,5.97
1930-12-08,08:01:03,120.282,23.262,6.21
1930-12-15,15:59:26,120.268,23.37,5.78
1930-12-22,00:08:18,120.351,23.418,6.2
1930-12-22,04:19:47,120.478,23.387,6.21
1931-01-01,23:52:29,122.448,24.026,6.4
1931-01-27,20:09:21,96.806,25.912,7.73
1931-01-30,03:32:34,97.045,25.895,5.5
1931-02-07,15:03:15,90.609,24.409,5.53
1931-02-10,01:23:00,96.778,25.263,6.14
1931-02-11,19:47:37,96.546,25.008,5.82
1931-02-13,00:40:52,121.828,25.027,5.74
1931-03-15,15:14:59,97.842,23.83,5.52
1931-03-30,07:26:32,122.55,24.162,5.84
1931-04-02,00:27:45,98.617,24.852,5.69
1931-04-07,00:15:44,96.912,25.513,5.56
1931-05-17,09:28:35,117.554,22.9,5.72
1931-05-20,05:10:06,96.764,25.212,5.53
1931-05-27,00:43:35,99.087,28.33,5.53
1931-06-18,12:58:34,83.942,30.166,5.97
1931-06-29,20:23:23,110.326,44.943,5.63
1931-07-25,12:40:08,98.718,25.818,5.8
1931-07-29,17:09:49,97.342,23.555,5.59
1931-08-10,21:18:46,89.869,46.823,7.9
1931-08-11,07:03:34,89.566,47.476,5.91
1931-08-16,02:00:57,89.16,46.75,5.69
1931-08-18,14:21:06,89.801,47.287,7.39
1931-08-24,02:58:46,90.191,46.372,5.62
1931-08-26,10:50:21,89.098,47.76,5.86
1931-10-18,07:06:50,98.947,26.142,5.81
1931-10-24,02:52:41,83.486,44.126,5.63
1931-11-05,12:19:35,89.393,46.844,6.45
1931-12-06,23:01:00,101.994,34.941,5.88
1932-01-03,07:50:31,98.293,25.622,5.66
1932-02-05,13:43:32,96.118,25.539,5.65
1932-03-04,23:20:54,80.672,33.47,5.81
1932-03-06,00:18:01,92.542,25.474,5.73
1932-03-06,21:43:33,99.168,28.993,5.79
1932-03-27,08:44:36,91.887,24.064,5.68
1932-04-06,09:11:20,115.209,31.348,6.11
1932-05-26,05:12:24,96.821,25.621,5.85
1932-06-02,19:44:52,103.037,47.406,5.59
1932-08-21,04:15:38,122.286,23.998,6.49
1932-08-22,11:12:42,121.822,35.972,6.31
1932-09-11,14:13:09,83.129,44.865,5.95
1932-10-09,12:49:55,122.208,24.131,6.1
1932-10-23,21:27:56,122.513,24.008,6.23
1932-10-29,11:08:52,72.428,39.446,6.07
1932-11-09,18:30:12,91.649,26.449,5.84
1932-12-15,19:33:46,121.191,21.001,6.01
1932-12-24,04:17:11,79.775,42.543,5.81
1932-12-25,02:04:31,96.602,39.487,7.93
1932-12-25,12:26:07,96.542,38.966,5.6
1932-12-30,21:19:59,79.514,42.817,5.67
1933-01-17,22:16:30,90.357,45.95,5.79
1933-01-21,16:23:45,89.329,47.634,5.83
1933-01-29,18:05:14,122.714,24.165,5.81
1933-02-13,02:49:17,90.423,45.979,6.49
1933-02-22,17:57:07,79.886,42.757,5.73
1933-03-06,13:05:34,90.365,25.651,5.93
1933-03-31,21:59:34,97.26,37.144,5.73
1933-04-19,06:44:46,121.474,24.299,6.81
1933-05-03,23:31:05,121.449,24.153,5.75
1933-05-12,16:10:53,98.496,26.069,5.87
1933-06-07,11:46:14,100.016,27.274,6.26
1933-08-11,08:54:04,98.411,25.651,6.33
1933-08-25,07:50:33,103.669,31.957,7.38
1933-09-25,18:51:27,86.951,37.89,6.82
1933-11-05,20:27:19,98.22,25.927,5.91
1933-12-17,23:04:24,80.8,44.488,5.63
1934-01-12,13:32:01,102.446,23.95,6.17
1934-01-15,08:43:26,86.941,27.275,8
1934-01-19,12:33:12,98.362,25.536,5.98
1934-01-20,17:56:12,108.58,41.183,6.35
1934-01-20,22:52:25,122.853,24.578,6.01
1934-01-21,06:55:28,124.176,23.736,6.38
1934-01-22,07:49:51,123.385,25.023,5.98
1934-03-11,19:09:50,96.536,38.414,5.79
1934-04-12,09:10:43,98.334,25.328,5.84
1934-04-16,13:40:23,120.928,21.537,5.71
1934-06-02,05:54:26,94.922,25.173,5.84
1934-06-23,05:19:58,92.732,32.812,6.23
1934-07-22,19:56:35,70.552,37.17,6
1934-07-28,02:06:29,77.621,40.743,5.81
1934-08-07,11:50:07,87.683,44.41,6.24
1934-08-11,08:18:25,121.657,24.666,6.36
1934-08-31,14:57:49,71.054,39.007,6.48
1934-09-03,10:19:19,70.716,38.838,5.55
1934-09-08,06:45:03,71.439,38.749,5.56
1934-09-27,22:51:20,76.086,42.275,5.49
1934-10-19,20:58:17,82.238,33.449,5.9
1934-10-28,23:36:12,123.389,23.529,5.67
1934-12-14,20:42:34,88.713,30.76,5.7
1934-12-15,01:57:42,89.157,31.162,7.32
1934-12-18,11:22:20,89.297,31.128,5.8
1934-12-21,06:34:42,89.124,31.177,5.64
1934-12-21,12:39:06,89.129,31.337,5.59
1935-01-03,01:50:12,88.344,30.768,6.49
1935-01-04,10:22:14,71.463,38.815,5.75
1935-01-16,06:12:11,71.351,38.401,5.44
1935-01-18,17:13:50,125.276,23.801,6.01
1935-01-30,00:35:20,94.997,50.024,5.73
1935-02-03,02:10:31,70.541,35.779,5.82
1935-02-09,19:19:43,121.893,24.51,6.2
1935-02-17,16:13:26,121.613,24.119,5.47
1935-03-05,22:15:57,80.371,29.822,6.04
1935-03-15,10:33:56,79.672,29.621,5.53
1935-03-24,14:26:55,123.578,21.841,5.47
1935-04-20,22:02:01,120.686,24.277,7.05
1935-04-20,22:26:33,120.654,24.843,5.52
1935-04-23,16:45:37,94.376,24.175,5.77
1935-05-04,23:02:33,120.742,24.492,5.97
1935-05-12,05:20:21,71.278,37.23,5.58
1935-05-21,04:22:24,89.459,29.062,5.7
1935-07-12,01:41:24,92.924,43.88,5.75
1935-07-26,09:10:05,100.895,32.977,5.67
1935-07-26,10:32:25,100.929,33.166,6.33
1935-07-29,23:16:42,73.234,39.537,5.79
1935-08-26,16:31:35,126.202,24.336,6.1
1935-08-27,05:21:46,126.045,24.862,5.73
1935-09-03,10:56:37,126.235,24.695,5.77
1935-09-04,01:37:44,121.284,22.331,7.09
1935-09-04,03:28:05,121.132,22.392,6.19
1935-09-29,06:35:53,79.102,40.155,5.66
1935-10-06,14:45:18,90.737,35.347,5.67
1935-10-08,09:19:14,70.796,39.126,6.28
1935-10-14,20:20:20,70.708,38.993,5.46
1935-10-26,21:17:21,73.55,39.362,5.58
1935-10-30,02:30:53,91.841,30.919,5.58
1935-11-01,16:22:10,103.177,21.185,6.76
1935-11-29,19:32:07,93.885,38.307,5.72
1935-12-17,19:17:36,125.782,22.502,6.99
1935-12-17,22:34:04,125.164,22.868,5.74
1935-12-18,07:10:36,103.534,28.888,6.27
1935-12-18,16:59:32,103.375,29.049,5.98
1935-12-19,13:26:48,103.418,28.786,5.57
1935-12-29,03:31:21,98.452,25.939,5.61
1936-01-27,19:30:25,91.573,44.925,6.06
1936-02-07,08:56:30,103.154,35.402,6.82
1936-02-11,04:47:41,86.73,28.263,5.86
1936-02-18,14:30:38,88.982,30.899,5.73
1936-02-21,06:20:44,96.364,23.594,6.1
1936-04-10,20:00:58,106.386,41.807,5.86
1936-04-26,23:59:11,103.658,28.61,6.7
1936-04-27,01:33:27,103.433,28.718,5.91
1936-04-27,03:36:57,103.293,29.262,5.78
1936-04-28,18:27:25,103.679,28.728,5.77
1936-05-08,15:24:25,103.618,28.732,5.87
1936-05-10,05:56:25,96.904,26.245,5.77
1936-05-16,06:45:19,103.637,28.809,5.79
1936-05-16,07:05:46,103.667,28.616,6.85
1936-05-19,16:24:21,88.45,42.735,5.44
1936-05-27,06:19:15,83.32,28.378,6.87
1936-05-28,12:28:29,120.481,22.042,5.87
1936-06-18,14:56:24,90.103,26.454,5.51
1936-06-19,16:34:49,96.784,26.26,5.84
1936-08-01,06:24:31,105.736,34.029,6.16
1936-08-22,06:51:35,121.24,21.963,7.13
1936-08-22,11:09:18,121.065,22.142,5.84
1936-08-29,12:41:54,72.168,38.335,5.47
1936-09-07,02:30:54,86.263,27.901,5.67
1936-09-12,17:59:07,120.816,24.273,5.86
1936-11-11,17:11:14,75.493,38.568,5.72
1936-11-23,01:30:19,86.228,31.017,5.8
1936-11-29,22:50:13,121.221,22.057,5.84
1937-01-07,13:20:43,97.761,35.331,7.81
1937-01-07,17:45:21,97.98,35.399,5.79
1937-01-29,14:07:20,122.249,23.983,5.63
1937-01-29,21:18:19,123.42,23.899,5.66
1937-02-12,05:33:35,97.994,35.492,5.74
1937-02-23,00:09:19,98.279,25.502,5.65
1937-03-09,20:19:28,91.947,28.386,5.52
1937-03-21,16:12:09,93.461,26.057,5.84
1937-04-03,11:20:28,120.86,23.279,5.63
1937-04-09,14:04:57,120.843,23.178,5.62
1937-04-11,15:56:07,121.959,24.061,5.45
1937-04-30,19:33:00,81.436,29.784,5.97
1937-04-30,20:03:31,81.237,29.652,5.68
1937-07-31,20:35:52,115.206,35.253,6.99
1937-08-01,10:41:10,115.161,35.214,6.74
1937-08-08,04:59:04,85.837,43.367,5.65
1937-08-15,11:36:49,90.551,29.749,5.82
1937-08-31,14:15:12,96.731,25.957,6.5
1937-09-09,23:37:39,94.324,25.209,5.65
1937-10-20,01:23:49,78.228,30.913,5.92
1937-11-07,19:07:47,72.944,34.701,5.61
1937-11-15,21:37:29,78.238,34.726,6.35
1937-11-16,22:28:11,99.336,34.888,5.46
1937-11-26,10:45:13,123.313,24.429,6.07
1937-12-08,08:32:12,121.276,22.91,6.9
1937-12-08,20:38:45,121.467,22.785,6.13
1937-12-13,18:54:00,121.372,22.69,6.65
1937-12-17,09:32:17,121.393,23.089,6.6
1937-12-18,13:18:02,71.023,42.166,6.4
1937-12-20,04:59:42,80.742,29.378,5.44
1938-01-04,04:49:23,96.867,33.766,5.58
1938-01-07,18:27:22,96.584,45.836,5.72
1938-01-12,01:08:25,70.482,39.322,5.67
1938-01-29,04:13:11,87.098,27.603,5.79
1938-02-26,12:10:46,91.203,27.999,5.62
1938-03-14,00:48:29,75.687,21.526,6.08
1938-03-14,05:14:22,103.454,32.166,6.13
1938-04-10,05:05:36,99.886,35.174,5.74
1938-05-06,03:41:12,94.242,24.213,5.5
1938-05-14,12:03:14,99.774,22.881,6.16
1938-05-24,09:37:33,73.672,36.994,5.45
1938-06-10,09:53:44,125.308,25.125,7.66
1938-06-12,02:33:15,125.222,25.134,5.85
1938-06-16,22:50:31,122.362,23.95,5.64
1938-06-20,23:50:37,75.947,42.717,7.03
1938-06-21,06:43:45,121.383,21.028,5.9
1938-07-27,16:55:41,124.834,25.205,6.14
1938-08-16,04:28:02,93.912,22.723,7.02
1938-08-22,21:37:28,98.624,37.397,5.95
1938-08-23,08:16:09,92.421,32.227,5.88
1938-09-01,02:54:17,122.397,23.874,6.11
1938-09-07,04:03:20,121.506,23.807,7.09
1938-09-20,22:04:25,91.044,49.688,5.63
1938-10-13,15:26:22,121.434,23.734,6.31
1938-10-19,04:13:30,89.72,49.081,6.96
1938-10-26,03:27:50,101.221,23.219,5.77
1938-11-21,01:11:33,95.138,29.889,6.26
1938-11-21,06:58:58,121.536,23.937,5.72
1938-12-02,22:14:22,90.357,33.208,6.11
1938-12-06,23:00:53,121.52,22.841,7.02
1938-12-07,10:12:09,121.711,22.712,5.86
1938-12-07,15:01:02,121.355,22.933,5.96
1938-12-09,05:02:52,121.498,23.069,5.84
1938-12-17,16:35:29,92.535,47.738,6.42
1938-12-22,16:56:50,122.574,23.941,6.09
1939-02-23,15:40:53,82.108,42.685,5.89
1939-03-17,12:12:34,81.964,41.799,5.76
1939-03-20,01:57:01,81.378,41.721,5.67
1939-04-17,19:15:33,77.762,40.531,5.49
1939-05-16,07:20:18,121.602,23.53,6.2
1939-05-27,03:45:47,94.051,24.414,6.15
1939-05-30,00:52:43,76.443,38.349,5.44
1939-05-30,10:07:05,70.607,39.06,5.92
1939-06-18,03:51:54,121.448,23.016,5.65
1939-06-18,12:24:01,82.638,42.325,5.75
1939-06-19,21:56:52,93.252,23.327,5.88
1939-06-29,21:06:00,91.815,45.229,5.65
1939-07-06,03:52:02,82.53,42.208,5.58
1939-08-26,03:24:45,121.518,21.854,5.55
1939-11-07,03:53:28,120.804,24.344,5.83
1940-01-10,11:17:34,99.072,35.314,5.96
1940-01-19,05:23:48,121.633,43.267,6.22
1940-01-26,23:11:44,77.535,42.099,5.71
1940-02-05,07:59:31,83.767,45.772,5.81
1940-02-16,01:02:04,93.861,32.593,5.66
1940-03-17,15:08:26,83.514,42.001,5.55
1940-04-06,13:43:03,102.367,23.836,5.98
1940-05-11,21:00:25,94.295,23.409,5.86
1940-07-17,06:36:28,70.674,37.205,5.84
1940-07-17,11:44:50,70.664,37.065,5.62
1940-08-01,19:45:00,72.502,37.643,5.81
1940-08-05,09:55:12,122.058,40.15,6.02
1940-08-05,21:29:20,122.161,23.909,5.91
1940-08-29,08:03:16,90.748,34.721,5.93
1940-08-30,12:30:43,79.764,44.392,5.56
1940-08-30,15:02:10,79.633,44.642,5.84
1940-09-03,14:40:37,91.568,30.49,6.21
1940-09-03,19:57:16,91.384,30.885,5.87
1940-09-04,19:11:37,90.87,33.855,5.9
1940-10-04,04:35:56,91.658,30.851,6.21
1940-10-31,10:43:54,70.366,23.717,6.27
1940-11-06,16:11:13,103.702,28.714,5.96
1941-01-10,07:38:14,78.011,34.079,5.67
1941-01-21,12:41:46,91.794,27.169,6.43
1941-01-27,02:30:07,91.875,26.699,6.04
1941-02-23,09:56:35,96.887,28.305,5.72
1941-04-04,22:00:25,82.837,46.019,5.55
1941-04-19,07:53:46,97.156,38.985,6.18
1941-04-20,17:38:30,70.478,39.177,6.46
1941-04-26,23:10:59,70.752,39.025,5.86
1941-05-06,16:55:32,70.432,39.333,5.83
1941-05-14,07:08:12,98.59,25.662,5.77
1941-05-16,07:14:37,99.202,23.722,6.7
1941-05-22,01:00:27,93.087,26.681,5.53
1941-06-11,23:13:29,103.592,30.229,5.75
1941-08-01,03:48:03,85.77,32.834,5.71
1941-08-13,00:55:40,71.153,39.538,5.76
1941-08-14,09:38:42,84.928,44.624,6.03
1941-09-06,03:17:51,91.984,27.114,5.45
1941-10-08,15:24:16,103.053,31.696,5.83
1941-10-31,06:31:07,98.329,25.462,6.01
